SOURCE,TEXT,
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O deputado Heráclito Fortes disse que se manifestará concretamente sobre o pedido de investigação quando tiver conhecimento do seu teor. Mas afirmou, em nota, que as menções até agora conhecidas sobre seu nome referem-se a doações feitas por Cláudio Mello Filho, &quot;que afirmou expressamente ter a construtora efetuado doações eleitorais em razão do bom trânsito do deputado no Congresso Nacional e não como forma indireta de pagamento de propina&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O deputado federal Jarbas Vasconcelos esclarece que os recursos recebidos em suas campanhas, proveniente da Odebrecht ou de qualquer outra empresa, foram repassados dentro da lei e estão declarados e aprovados pela Justiça Eleitoral. Todos os valores estão inclusive disponíveis no site do Tribunal Superior Eleitoral de forma clara e transparente.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Em 30 anos de vida pública e três eleições, tive todas as prestações de contas aprovadas pela Justiça Eleitoral.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;A crise política vai se aprofundar, a partir de agora, com risco de paralisia institucional, porque todo o sistema político brasileiro está em xeque. Todas as legendas e expoentes partidários estão citados na lista do ministro Luís Edson Fachin, do STF, o que nos obriga, nesse momento, a nos explicarmos. Do PMDB ao PSDB, passando pelo meu partido, o PT, mas também o DEM, PSD, PSB, PRB e PP, todos os representados no Congresso estão envolvidos nesta crise. Muitos são acusados de corrupção, outros têm de se explicar sobre suas campanhas. Sobre o envolvimento do meu nome e do governador Tião Viana, não há nenhuma denúncia de corrupção contra nós, mas questionamentos sobre a arrecadação da campanha em 2010. Vamos provar na Justiça o que dissemos antes: nossas campanhas foram dentro da lei e feitas com dinheiro limpo. Nada devemos e nada tememos. Confiamos na Justiça.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O ministro Fachin autorizou investigar a todos, sem distinção, e fez bem. Todo homem público tem que estar pronto para ser investigado. Estou tranquilo e convicto de que esse procedimento vai ser arquivado. Todas as doações de campanha que recebi foram legais e estão declaradas.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O deputado José Reinaldo Tavares (PSB-MA) informa que sua equipe está apurando as informações divulgadas pelo O Estado de S. Paulo e que no momento não irá se pronunciar sobre as investigações. Munido de dados e confirmada a abertura do inquérito, o parlamentar irá prestar todos os esclarecimentos necessários.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O deputado Julio Lopes diz confiar &quot;no trabalho das instituições e se coloca à disposição da Justiça para colaborar com informações que vão esclarecer os fatos&quot;. O parlamentar reitera que todas as suas contas eleitorais foram aprovadas pela Justiça.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O deputado Jutahy Júnior (PSDB-BA) diz ter &quot;absoluta convicção que este procedimento será arquivado porque simplesmente não tenho nada a ver com a Lava Jato&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O deputado federal Onyx Lorenzoni (DEM-RS) negou ter cometido quaisquer crimes ligados às empreiteiras acusadas na Operação Lava Jato. &quot;Estou indignado e surpreso. Nunca estive na sede da Odebrecht e se alguém descobrir uma foto minha ou qualquer registro de entrada minha na empresa, eu renuncio ao mandato&quot;, disse.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O deputado afirma que recebeu recursos declarados e dentro da lei. Diz ter certeza de que a verdade prevalecerá quando for chamado a dar explicações.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Vamos apresentar a defesa com documentação comprobatória de que não houve corrupção, propina ou má fé em nossas atitudes. E aguardar pelo posicionamento da Justiça.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;A medida é uma mera autorização do STF para apuração dos fatos sobre as delações da Odebrecht. No entanto a mera citação de meu nome me deixa indignada. Não me calarei frente a este episódio e não me afastarei um milímetro sequer das causas que acredito e que o nosso trabalho representa. Vou disponibilizar meus sigilos fiscal, bancário e telefônico ao STF tamanha é minha tranquilidade. Meu nome e minha vida não estão à disposição para serem enxovalhados por ninguém em nenhum lugar&quot;, disse em nota.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Não são verdadeiros os fatos relatados em delação premiada, por executivos da Odebrecht, sobre suposta solicitação de recursos escusos para qualquer fim. A execução da obra de extensão da Trensurb seguiu e respeitou todas as condicionantes estipuladas pelo Tribunal de Contas de União para realização da mesma.&quot;
</p>

<p>
&quot;Tenho todas as contas de minha gestão aprovadas pelos órgãos de controle. Essas são acusações injuriosas, e vou provar minha total inocência e fazer que reparem os danos de imagem e profissional que me causaram. Estou à disposição da Justiça para o cabal esclarecimento dos fatos.&quot;",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"A assessoria do deputado divulgou a seguinte nota: &quot;A defesa do deputado Marco Maia (PT-RS), representada pelo criminalista Daniel Gerber, informa que as ações criminais cabíveis contra estes delatores serão adotadas, na medida em que imputam a terceiros atos inexistentes como forma de obterem benefícios que não merecem junto ao Poder Judiciário.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Gostaria de esclarecer que, apesar de não ter conhecimento, neste momento, do teor das citações referentes ao meu nome nas delações da Odebrecht, reafirmo que agi sempre de acordo com a lei. Todas as doações para as minhas campanhas eleitorais foram feitas legalmente. É bom que se apure, pois, assim, a minha inocência será comprovada.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Em relação à lista de políticos divulgada pela imprensa, o deputado federal Nelson Pelegrino (PT-BA) afirmou: &quot;Estou tranquilo. Meu advogado vai requerer o conteúdo ao STF e, após o conhecimento dos termos, me manifestarei&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Se teve dinheiro, foi dentro da lei. O que posso fazer? Nosso partido nem multa tem&quot;, afirmou o deputado à <b>Folha</b>.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Jamais recebi doação não contabilizada em minhas campanhas eleitorais. Sou o maior interessado que esse assunto seja esclarecido o mais breve possível.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O presidente da Câmara afirmou em rápida entrevista acreditar que a investigação irá mostrar a sua inocência. &quot;O processo vai comprovar que são falsas as citações dos delatores, e os inquéritos serão arquivados. Eu confio na Justiça e vou continuar confiando sempre. O Ministério Público e a Justiça vão fazer o seu trabalho de forma competente, cabe ao Congresso cumprir seu papel institucional de legislar. Há separação dos Poderes.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O deputado Vander Loubet informa que vai aguardar a manifestação oficial do Supremo Tribunal Federal (STF) para se pronunciar acerca da informação de abertura de inquérito apontada na matéria do jornal 'O Estado de S. Paulo' desta terça-feira (11), tendo em vista que não teve acesso ao teor das acusações. Por conta do tema, o parlamentar reforça que todas as contribuições recebidas em campanha eleitoral foram devidamente oficializadas em prestações de contas aprovadas pela Justiça Eleitoral.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;A respeito da citação de meu nome em lista de pedidos de inquérito do ministro Facchin (STF) &mdash;inicialmente vazada para o 'Estadão' nesta terça-feira&ndash; informo que não recebi nenhuma notificação da Justiça até o momento e não tive acesso aos autos do processo. A forma com que a mídia trata os pedidos de abertura de inquérito confere ares de condenação.&quot;
</p>

<p>
&quot;Vale ressaltar que os acusadores ainda precisarão provar o que disseram. Neste sentido, tenho certeza de minha idoneidade e me coloco à disposição para quaisquer esclarecimentos à justiça. É preciso deixar claro que este momento político clama por uma reforma política de fôlego, pede por mudanças na maneira em que fazemos política no Brasil. Desta maneira, aproveito o momento para fortalecer este debate. A população brasileira precisa voltar a acreditar e participar da vida política. Ficou ainda mais evidente: a política brasileira precisa sair da UTI.&quot;",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Vi isso com surpresa. De uma coisa tenho certeza: não sei, não fui e jamais serei corrupto. Meus projetos são todos contra interesses de empreiteiras, inclusive da Odebrecht. Mas vamos aguardar do que estão me acusando&quot;, disse à <b>Folha</b>.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O Ministro Fachin, relator da Lava Jato no Supremo, ofereceu hoje listas de centenas de pessoas indicadas pelo PGR Rodrigo Janot para abertura de inquérito. Numa delas consta meu nome. Transparência é fundamental, e aguardamos ainda o levantamento do sigilo das delações que embasaram a decisão do Procurador Janot e do Ministro Fachin. Embora desconhecendo ainda as razões que o levaram a elaborar estas listas, considero fundamental tanto a Lava Jato quanto o trabalho do Supremo para que os inquéritos hoje autorizados sejam feitos e concluídos com a celeridade requerida por mim e por toda a população brasileira, separando o joio do trigo e promovendo a Justiça de que tanto o país precisa. Caso contrário cria-se a imagem de que todos os políticos são iguais. E não somos.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O deputado federal Zeca Dirceu reitera que não há e nunca houve qualquer tipo de tratativa do parlamentar junto às diretorias da Petrobras e/ou às empresas investigadas na Lava Jato. Apesar das inúmeras investigações em andamento há vários anos, não existe sequer uma única ligação, e-mail, contato, agenda de reunião, testemunho, delação ou coisa parecida em relação a qualquer atitude do parlamentar que o ligue ao assunto Petrobras / Lava Jato ou a qualquer tipo de ilegalidade. É importante destacar, que nunca houve qualquer pedido do parlamentar a envolvidos na Lava Jato, fato já testemunhado por vários outros delatores e agora comprovado pelo próprio delator Fernando Luiz Ayres da Cunha Santos Reis. Todas as doações recebidas nas campanhas de 2010 e de 2014 foram legais, declaradas e aprovadas pela Justiça Eleitoral sem ressalvas. Os nomes dos doadores são de conhecimento público desde 2010, divulgados constantemente pelos órgãos de imprensa. O deputado reforça sua confiança no Supremo Tribunal Federal e no trabalho de investigação da Polícia Federal.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Tomei conhecimento agora há pouco do inteiro teor da denúncia contra minha pessoa acatada pelo Supremo Tribunal Federal (STF). Diz a denúncia que o delator do Grupo Odebrecht se refere a um pagamento de R$ 400 mil para minha campanha a Governador em 2006. Em seguida diz o mesmo delator, que tendo ocorrido minha desistência da candidatura naquela eleição, o referido valor foi repassado ao Senador Delcídio, candidato do PT ao Governo, com o qual mantinha detalhadas reuniões, segundo o mesmo delator. Ocorre aí um erro enorme. Fui eleito governador em 1998 e reeleito em 2002. Portanto em 2006 estava impedido de ser candidato a governador e não disputei nenhum cargo naquela eleição. Apoiei o nosso candidato, mas não tive nenhuma outra responsabilidade, seja de captação, seja de prestação de contas junto a Justiça Eleitoral. Esperando ter esclarecido a opinião pública, peço reparação da injustiça cometida nesta denúncia. Tenho minha consciência tranquila e nunca tive relação com a Odebrecht.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Jamais pedi recursos irregulares em minha vida política nem autorizei que o fizessem em meu nome. Jamais recebi um centavo ilícito. Da mesma forma, sempre exigi que minhas campanhas fossem feitas dentro da lei&quot;, afirmou o tucano.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O governador reitera que acredita na Justiça e que irá esclarecer qualquer eventual questionamento, mesmo porque, até o presente momento, não há qualquer inquérito autorizado pelo Poder Judiciário em tramitação no STJ, sendo impossível uma manifestação acerca de citação sem a devida contextualização. Por oportuno, o governador ressalta que nunca pediu ou autorizou que solicitassem em seu nome qualquer contribuição de campanha que não fosse oficial e rigorosamente de acordo com a legislação eleitoral&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Todas as doações recebidas durante a campanha ocorreram dentro da lei e foram devidamente declaradas e aprovadas pela Justiça Eleitoral.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Procurado, o governador do Rio Grande do Norte, Robinson Faria (PSD), não comentou.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Defendo a apuração de qualquer fato suspeito e a punição de qualquer um que tenha culpa provada. Portanto, também tenho integridade, coerência e coragem para não aceitar a sanha condenatória de setores poderosos que destroem reputações tomando apenas a delação interessada de corruptos apanhados no crime. Sobre a construtora Odebrecht, nunca realizou obra no Acre, portanto nem sequer poderia ter aqui nenhum tipo de interesse escuso ou legal. Nunca me reuni com o senhor Marcelo Odebrecht, com nenhum executivo da sua empresa nem de qualquer outra envolvida na Operação Lava a Jato. Confio na Justiça, defenderei a minha honra com determinação e tomarei todas as medidas judiciais cabíveis contra os delatores da calúnia e os propagandistas da desonra. Indignado, mas de consciência tranquila, reafirmo: estou longe dessa podridão, essa podridão está longe de mim.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O justo propósito de investigar crimes muitas vezes atinge injustamente pessoas inocentes. É o meu caso. Tenho consciência absolutamente tranquila de jamais ter atendido qualquer interesse da Odebrecht nos cargos que exerci nos Três Poderes. Se um dia houver de fato investigação sobre meu nome, vão encontrar o de sempre: uma vida limpa e honrada. Tenho absoluta certeza de que a verdade vai prevalecer, separando-se o joio do trigo. Inevitável a indignação por ser citado de modo injusto sobre atos que jamais pratiquei. Mas infelizmente faz parte da atual conjuntura.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O ministro do TCU Vital do Rêgo e sua defesa não tiveram acesso ao conteúdo do pedido de abertura de inquérito mencionado pela imprensa. O ministro está à disposição das autoridades e confia que será comprovada a falta de relação entre ele e os fatos investigados.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Em relação à citação do meu nome nas investigações do Supremo Tribunal Federal declaro serenidade e estou à disposição das autoridades competentes para prestar todos os esclarecimentos. Afirmo que não sou ré e nem investigada em nenhum processo da Lava Jato. Afirmo que as doações à minha campanha eleitoral foram declaradas e aprovadas pelos órgãos competentes, e que minha conduta pública é regida pelos princípios da ética, moral e legalidade.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Não respondo, hoje, a nenhum inquérito da Operação Lava Jato. Respondi a dois, um com o Juiz Moro, que foi arquivado, e outro com o Ministério Público Federal, no qual não fui denunciado. Todas as doações da Odebrecht para as minha campanhas foram legais e declaradas à Justiça Eleitoral. Quanto à acusação de Sérgio Machado, que teria repassado recurso ao Diretório Regional do PT, em 2010, e este teria depositado estes em minha conta de campanha, são falsas. Não houve repasse para a minha conta de campanha pelo Diretório Regional do PT em 2010. Estou processando o Senhor Sergio Machado pelas calúnias ao meu respeito. Nunca fui processado e não respondo a nenhum processo. Não conheço as circunstâncias em que o meu nome foi incluido nesta lista. Sou Ficha Limpa&quot;, afirmou em nota.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Nunca recebi um tostão da Odebrecht. Ela doava ao partido e o partido entregava aos candidatos. Após a eleição, a abertura das contas mostrava que o partido ajudou minha campanha. Eu nunca contatei, nem pedi, nem recebi nada deles.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Eduardo Paes afirma que é absurda e mentirosa a acusação de que teria recebido vantagens indevidas por obras relacionadas aos Jogos Olímpicos. Ele nega veementemente que tenha aceitado propina para facilitar ou beneficiar os interesses da empresa Odebrecht. E reitera que jamais aceitou qualquer contrapartida, de qualquer natureza, pela realização de obras ou projetos conduzidos no seu governo. Paes ressalta que nunca teve contas no exterior e que todos os recursos recebidos em sua campanha de reeleição foram devidamente declarados à Justiça Eleitoral.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Em nota conjunta, o deputado Antonio Brito (PSD-BA) e o vereador Edvaldo Brito (PSD-BA) declararam que &quot;recebem a notícia da autorização para apuração dos fatos relativos à eleição de 2010 com total serenidade, uma vez que se trata de procedimento legal, no qual será possível apurar a verdade dos fatos. Destacam, ainda, que doações eleitorais recebidas, relativas a campanha de 2010, foram declaradas e aprovadas nas prestações de contas ao TSE&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Defesa do ex-ministro afirma que irá se pronunciar quando obtiver acesso à íntegra dos depoimentos dos delatores da Odebrecht.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Afirma que irá verificar do que se trata o inquérito &quot;com a certeza de que nunca me envolvi em nenhum malfeito e vou procurar esclarecer tudo&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O advogado de José Dirceu, Roberto Podval, afirmou que só vai se manifestar após conhecer o teor da acusação contra o ex-ministro.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Disse que recebeu &quot;com surpresa&quot; a inclusão de seu nome no inquérito e afirmou que está à disposição do Judiciário para esclarecer o que for necessário.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"A assessoria divulgou uma nota conjunta com o deputado Daniel Vilela (PMDB-GO): &quot;As campanhas de Maguito Vilela, em 2012, e de Daniel Vilela, em 2014, foram feitas inteiramente com recursos contabilizados conforme determina o (TSE) Tribunal Superior Eleitoral e aprovadas pela referida Corte. As prestações de contas estão disponíveis no site do TSE. Maguito e Daniel afirmam que nunca estiveram, nunca falaram e sequer conhecem os delatores. Ambos refutam qualquer acusação. Informam ainda que não foram notificados das investigações do Supremo Tribunal Federal e que estão tranquilos e convictos de que a ação será arquivada porque não tem qualquer lastro na realidade.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;Estou surpreso. Preciso me informar&quot;, disse à <b>Folha</b>.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Em nota, a senadora Kátia Abreu (PMDB-TO) afirmou: &quot;A respeito da decisão do Supremo Tribunal Federal, que autorizou abertura de inquérito para investigar nove ministros, 29 senadores e 42 deputados federais, na qual o meu nome é citado, declaro que: Lamentavelmente, por desconhecer o conteúdo da decisão do ministro Edson Fachin, não tenho, neste momento, elementos suficientes que me permitam rebater as supostas acusações feitas contra mim e o meu marido, mas afirmo categoricamente que, em toda a minha vida pública, nunca participei de corrupção e nunca aceitei participar de qualquer movimento de grupos fora da lei. Estarei à disposição para prestar todos os esclarecimentos necessários de maneira a eliminar qualquer dúvida sobre a nossa conduta. Sigo trabalhando no Senado pelo Brasil e pelo Tocantins. Minha história e minha correção são a base fundamental da minha defesa.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"&quot;O prefeito Napoleão Bernardes disse estar perplexo com esta menção. Ressalta que seu governo e sua vida pública sempre foram e são pautados na ética, na seriedade, na transparência e na verdade. Confiante na Justiça brasileira, Napoleão Bernardes tem certeza de que os fatos serão esclarecidos mostrando sua isenção neste processo.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O advogado Antonio Carlos de Almeida Castro, o Kakay, defensor de Oswaldo Borges da Costa, afirma que o ex-presidente da Companhia de Desenvolvimento Econômico de Minas Gerais (Codemig) não cometeu ilícitos ligados a campanhas eleitorais do senador Aécio Neves. &quot;O Oswaldo é reconhecidamente um empresário respeitado em Minas Gerais e todo mundo sabe que ele ajudou o Aécio nas campanhas. Ele não foi tesoureiro, mas foi uma pessoa importante nos contatos com empresários e políticos. É completamente inadmissível que se faça qualquer ilação negativa em relação a isso. Estão tentando criminalizar a política e esse é um momento grave&quot;, disse Kakay.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"A defesa do ex-ministro divulgou nota, assinada pela advogada Verônica Sterman: &quot;Paulo Bernardo nega ter feito esse pedido e informa que não teve qualquer conversa com executivos da Odebrecht para tratar da inclusão da obra no PAC. Ela foi incluída de maneira absolutamente lícita e atendendo a reivindicação da bancada federal do Rio Grande do Sul, sem qualquer participação da empresa Odebrecht.&quot;
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Afirma que conduziu todas as campanhas das quais participou dentro do que estava previsto na lei: &quot;Essas delações contêm informações falsas, que serão desmentidas ao longo das investigações&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Diz que nunca recebeu doação de campanha da Odebrecht nem durante seu período no governo do Estado contratou obra ou serviço com a empresa ou o grupo. Afirma também que não recebeu deles nenhum benefício ou favor.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Diz que nunca recebeu doação de campanha da Odebrecht nem durante seu período no governo do Estado contratou obra ou serviço com a empresa ou o grupo. Afirma também que não recebeu deles nenhum benefício ou favor.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Afirma que todas as doações para a campanha de 2014 foram realizadas de acordo com a legislação eleitoral vigente e diz estar &quot;à disposição para prestar qualquer informação necessária e espera que tudo seja apurado com agilidade e transparência&quot;.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"O ex-prefeito do Cabo de Santo Agostinho, Vado da Farmácia, negou que tenha recebido qualquer recurso de forma ilícita para sua campanha eleitoral em 2012. Segundo ele, todas as doações foram feitas legalmente, de acordo com a legislação, e as contas foram aprovadas pela Justiça Eleitoral. O ex-prefeito enfatizou que não tem nada a temer e se coloca à disposição da Justiça para fazer os esclarecimentos necessários.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Segundo a assessoria do PR, o ex-presidente do partido Valdemar da Costa Neto e os integrantes da legenda não comentam conteúdos que serão objeto de apreciação pelo Poder Judiciário.
",
http://www1.folha.uol.com.br/poder/2017/04/1874691-politicos-citados-na-lista-de-fachin-negam-irregularidades.shtml,"Em comunicado, a Odebrecht disse esperar que &quot;os esclarecimentos da colaboração contribuam significativamente com a Justiça brasileira e com a construção de um Brasil melhor&quot;.
</p>

<p>
&quot;Após a colaboração dos executivos e ex-executivos, a Odebrecht reconheceu seus erros, pediu desculpas públicas e assinou um acordo de leniência com as autoridades brasileiras e da Suíça, e também com o Departamento de Justiça dos Estados Unidos. Esse acordo impôs rigorosas multas e sanções para que a empresa continue em atividade&quot;, afirmou.
</p>

<p>
A empresa também disse estar implantando &quot;normas rígidas de combate à corrupção, com vigilância permanente para que todas as suas ações, principalmente na relação com agentes públicos, ocorram sempre dentro da ética, da integridade e da transparência&quot;.",
,,</p>
,,
,,<p>
,,"&quot;Após a colaboração dos executivos e ex-executivos, a Odebrecht reconheceu seus erros, pediu desculpas públicas e assinou um acordo de leniência com as autoridades brasileiras e da Suíça, e também com o Departamento de Justiça dos Estados Unidos. Esse acordo impôs rigorosas multas e sanções para que a empresa continue em atividade&quot;, afirmou."
,,</p>
,,
,,<p>
,,"A empresa também disse estar implantando &quot;normas rígidas de combate à corrupção, com vigilância permanente para que todas as suas ações, principalmente na relação com agentes públicos, ocorram sempre dentro da ética, da integridade e da transparência&quot;."
